7500,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,375,0,125,125,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,250,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,125,0,0,0,0,125,0,0,0,0,0,0,0,0,125,0,125,0,0,0,0,0,0,0,0
0,8707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,172,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,259,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0
0,0,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,116,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7570,0,0,187,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,93,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0
0,0,135,0,3919,0,0,135,0,270,0,0,0,0,0,0,0,0,0,405,0,135,135,0,135,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,541,0,0,0,135,0,135,0,0,405,0,0,0,0,0,0,0,0,0,0,0,135,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,270,0,0,0,0,270,0,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,270,0,0,135,0,0
0,0,0,0,0,6154,0,0,128,0,0,256,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,196,0,0,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,882,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,784
0,0,0,0,0,0,0,8364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,182,0,0,0,0,0,0,0,0,182,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0
0,0,0,0,0,122,0,122,6341,976,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,122,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,244,0,0,0,0
0,0,0,0,0,0,0,0,381,7905,0,0,0,95,0,0,0,0,0,95,0,0,0,0,0,0,0,95,0,95,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,190,0,190,0,190,0,0
0,0,0,0,0,0,0,0,0,0,8876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,225,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,112,112,0,0,0,0,0,0,112,0,0,0,0,112,0,0,0,0,0,0,0,0,0
0,0,0,0,0,263,0,0,0,0,0,8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8312,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,130,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0
0,0,0,0,0,0,0,0,294,0,0,0,0,8431,0,0,0,0,0,0,0,0,0,0,98,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,98,0,0,0,98,0,392,0,0,0,0
0,0,0,0,0,0,0,0,0,118,0,0,353,0,6706,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,235,0,0,0,118,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1294,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,118,0,0,0,0,0
0,0,0,0,118,118,0,0,118,471,0,118,353,0,0,6471,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,118,0,0,0,0,0,0,0,118,0,0,0,235,235,0,0,0,235,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,235,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,235,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,7639,0,0,417,0,0,0,0,0,0,0,139,0,0,0,0,0,417,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,110,110,0,0,110,0,0,0,0,0,0,0,0,0,0,8681,0,0,0,0,110,110,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,6400,0,0,0,0,133,0,0,0,0,133,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,267,133,0,0,0,0,0,0,0,0,0,267,0,0,0,400,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,133,0,0
0,0,0,0,230,230,0,0,115,0,0,0,0,0,0,0,0,0,0,8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
349,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,6744,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,116,0,0,0,116,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,233,0,0,0,0,0,0,0,0,116,0,0,233,0,0,0,0,0,0,0,0,0,116
0,0,0,0,667,0,0,0,0,267,0,0,0,0,0,0,0,0,0,400,0,5733,400,0,0,533,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,400,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,149,0,0,0,0,7761,0,0,149,0,0,0,0,0,0,0,0,0,0,149,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,299,0,0,0,0,149,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
152,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,5152,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,303,0,303,0,0,0,0,0,0,152,0,152,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,455,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,137,274,0,0,0,274,0,0,0,0,274,0,0,0,0,0,5616,0,0,0,0,0,0,137,137,0,0,0,0,0,0,274,0,137,0,0,0,0,0,137,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,137,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,667,0,0,0,8267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,267,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,94,0,0,94,0,0,94,0,0,7453,0,0,94,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,377,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,94,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,189
0,0,132,0,132,0,0,395,0,0,0,0,0,0,0,0,132,0,0,263,0,0,0,0,0,0,0,5789,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,132,0,0,132,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,263,132,0,0,132,0,0,0,0,132,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0
0,0,0,120,0,0,0,0,0,0,120,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,0,120,0,0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,602,0,0,0,120,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,120,120,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,843,120,1084,120,0,241,0,0
0,0,0,0,141,0,0,282,0,0,0,0,141,0,0,141,141,0,0,563,0,0,141,0,282,0,0,141,0,4225,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,423,0,141,0,0,141,0,0,0,0,0,0,0,141,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,282,141,282,141,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,108,8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,108,0,0,0,108,0,0,0,0,108,0,0,0,0,0,0,215,0,215,0,0,108,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,125,0,0,125,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,8125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,125,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,250,0,0,0,0
135,135,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,405,3649,0,0,135,0,0,0,0,270,405,0,0,541,0,0,135,0,0,405,0,0,0,0,0,405,270,135,0,0,0,0,0,0,0,0,135,0,0,270,0,0,0,0,0,0,135,405,135,0,0,0,0,0,135,0,0,0,0,135,0,135,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,405,135,0,0,0,0,405,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5287,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,230,0,0,0,0,0,115,115,115,115,0,0,0,2069,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,7917,0,0,0,0,0,0,0,0,0,556,0,0,278,139,0,139,0,0,0,0,0,0,0,417,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,112,0,7416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,337,0,0,0,0,0,0,112,0,449,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,112,0,112,112,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0
0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,125,0,0,250,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,625,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,125,0,0,0,125,0,0,0,0,0,0,0,0,125,0,125,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0
0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,270,0,0,0,0,0,0,0,0,0,0,135,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,270,0,0,0,0,0
0,0,116,0,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,6860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0
